event_id,event_slug,event_title,event_volume,market_id,condition_id,market_slug,question,group_item_title,outcomes,outcome_prices,clob_token_ids,yes_price,no_price,yes_token_id,no_token_id,best_bid,best_ask,spread,market_volume,liquidity,neg_risk,active,closed,accepting_orders,end_date,matched_prediction_slug,prediction_c,prediction_model,interval_lower,interval_upper,interval_unit,fair_yes_probability,fair_no_probability,yes_buy_price,no_buy_price,yes_fee_per_share,no_fee_per_share,yes_net_edge,no_net_edge,strategy_version,model_sigma_c,visible_bucket_count,visible_bucket_rank,visible_top_bucket,visible_top_bucket_probability,is_visible_top_bucket,is_near_visible_top_bucket,decision_reason,risk_flags,paper_side,paper_price,paper_fair_probability,paper_net_edge,paper_decision_score,suggested_max_stake_usdc,market_has_ended,reason,station_verified,station_verification_reason
460667,highest-temperature-in-shanghai-on-may-10-2026,Highest temperature in Shanghai on May 10?,213819.23086699998,2186797,0x197964b0de0db265576b0583b4a8768ede8c3cc2a0c84ba3422c7473681fc5f7,highest-temperature-in-shanghai-on-may-10-2026-24c,Will the highest temperature in Shanghai be 24°C on May 10?,24°C,"[""Yes"", ""No""]","[0.9995, 0.0005]","[""102684342412143361375708036548747627556641868234782045343039741350389076062855"", ""77045981693941445219890936014577142694068586428701829715472126155699436887461""]",0.9995,0.0005,102684342412143361375708036548747627556641868234782045343039741350389076062855,77045981693941445219890936014577142694068586428701829715472126155699436887461,0.999,1.0,0.001,26447.58102799998,269949.60321,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-shanghai-on-may-10-2026,23.39052860884123,sklearn_hist_gradient_boosting_bias_corrector,23.5,24.5,celsius,0.153939,0.846061,1.0,0.001,0.0,5e-05,-0.846061,0.845011,betting_v2_conservative,2.5,5,1,24°C,0.153939,1,1,market already ended,model top bucket; ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460667,highest-temperature-in-shanghai-on-may-10-2026,Highest temperature in Shanghai on May 10?,213819.23086699998,2186798,0x0f7420b7cb94f37c0314df348174f41c6f649a78cf3120acf673981931b64810,highest-temperature-in-shanghai-on-may-10-2026-25c,Will the highest temperature in Shanghai be 25°C on May 10?,25°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""61202719517412488358767043746455282158421610565217324893502211922408368329418"", ""9994546482300058848664801801813089386551552719978421355219456021405051723315""]",0.0005,0.9995,61202719517412488358767043746455282158421610565217324893502211922408368329418,9994546482300058848664801801813089386551552719978421355219456021405051723315,,0.001,0.001,53669.61881599999,275287.59133,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-shanghai-on-may-10-2026,23.39052860884123,sklearn_hist_gradient_boosting_bias_corrector,24.5,25.5,celsius,0.129204,0.870796,0.001,0.9995,5e-05,2.5e-05,0.128154,-0.128729,betting_v2_conservative,2.5,5,2,24°C,0.153939,0,1,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460667,highest-temperature-in-shanghai-on-may-10-2026,Highest temperature in Shanghai on May 10?,213819.23086699998,2186799,0xba773f84daa8049f59ebdae3d2b11a478e5e24023fa082fd3c97cc5f6fd80915,highest-temperature-in-shanghai-on-may-10-2026-26c,Will the highest temperature in Shanghai be 26°C on May 10?,26°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""14756215281858730444482587485679057504741044404270436795850828175495130128090"", ""35604432014751308359475004434852348827604895338645127589342602988970570561371""]",0.0005,0.9995,14756215281858730444482587485679057504741044404270436795850828175495130128090,35604432014751308359475004434852348827604895338645127589342602988970570561371,,0.001,0.001,39298.171655,273123.05535,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-shanghai-on-may-10-2026,23.39052860884123,sklearn_hist_gradient_boosting_bias_corrector,25.5,26.5,celsius,0.092605,0.907395,0.001,0.9995,5e-05,2.5e-05,0.091555,-0.09213,betting_v2_conservative,2.5,5,3,24°C,0.153939,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460667,highest-temperature-in-shanghai-on-may-10-2026,Highest temperature in Shanghai on May 10?,213819.23086699998,2186800,0xefba3f5bb6bbbdb92adeb5853e27506910c5eb6f72790520bcf1e458703afcad,highest-temperature-in-shanghai-on-may-10-2026-27c,Will the highest temperature in Shanghai be 27°C on May 10?,27°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""22448203271601268767857876889554347130598140744176233043964590658284793156702"", ""94623197441155444649046929253903163692404802622509536519784830904639069875367""]",0.0005,0.9995,22448203271601268767857876889554347130598140744176233043964590658284793156702,94623197441155444649046929253903163692404802622509536519784830904639069875367,,0.001,0.001,13527.813839999999,270060.60294,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-shanghai-on-may-10-2026,23.39052860884123,sklearn_hist_gradient_boosting_bias_corrector,26.5,27.5,celsius,0.056679,0.943321,0.001,0.9995,5e-05,2.5e-05,0.055629,-0.056204,betting_v2_conservative,2.5,5,4,24°C,0.153939,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460667,highest-temperature-in-shanghai-on-may-10-2026,Highest temperature in Shanghai on May 10?,213819.23086699998,2186801,0x338c4b8bc0d1451427b7ff650506765ff40241ec98092e87ff3eb8497d2bc6d2,highest-temperature-in-shanghai-on-may-10-2026-28corhigher,Will the highest temperature in Shanghai be 28°C or higher on May 10?,28°C or higher,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""30100101191533278703699909732710869947148095043074065726500911043852201889757"", ""53249289406575591048501710893073304583198266428599997640989928887581635509907""]",0.0005,0.9995,30100101191533278703699909732710869947148095043074065726500911043852201889757,53249289406575591048501710893073304583198266428599997640989928887581635509907,,0.001,0.001,18016.493919,269668.00576,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-shanghai-on-may-10-2026,23.39052860884123,sklearn_hist_gradient_boosting_bias_corrector,27.5,,celsius,0.05011,0.94989,0.001,0.9995,5e-05,2.5e-05,0.04906,-0.049635,betting_v2_conservative,2.5,5,5,24°C,0.153939,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460678,highest-temperature-in-beijing-on-may-10-2026,Highest temperature in Beijing on May 10?,161292.57878600014,2186884,0x6bfd9ee1c962e4d0823adcb0f3a383226fce4d7b54cd7e9a3e431ff0638f9965,highest-temperature-in-beijing-on-may-10-2026-33c,Will the highest temperature in Beijing be 33°C on May 10?,33°C,"[""Yes"", ""No""]","[0.9995, 0.0005]","[""24312458527235965148793296541386459319125994502404804665228417710693945061504"", ""29202146096916253247563809101906380495351465652556908047781132013945553628141""]",0.9995,0.0005,24312458527235965148793296541386459319125994502404804665228417710693945061504,29202146096916253247563809101906380495351465652556908047781132013945553628141,0.999,1.0,0.001,18909.3447,269207.3608,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-beijing-on-may-10-2026,32.41898217973115,sklearn_hist_gradient_boosting_bias_corrector,32.5,33.5,celsius,0.154351,0.845649,1.0,0.001,0.0,5e-05,-0.845649,0.844599,betting_v2_conservative,2.5,5,1,33°C,0.154351,1,1,market already ended,model top bucket; ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460678,highest-temperature-in-beijing-on-may-10-2026,Highest temperature in Beijing on May 10?,161292.57878600014,2186885,0x8b57afabb48ffc258a59088165f3a0d03c014dbccb0eaffc714e79069e8b7e3f,highest-temperature-in-beijing-on-may-10-2026-34c,Will the highest temperature in Beijing be 34°C on May 10?,34°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""62828162911721392876940483988212899246680243798117535988349102415745575662590"", ""55194130060182376840564929687072697305086662172267354556619209153467174785527""]",0.0005,0.9995,62828162911721392876940483988212899246680243798117535988349102415745575662590,55194130060182376840564929687072697305086662172267354556619209153467174785527,,0.001,0.001,18277.87927,271742.79868,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-beijing-on-may-10-2026,32.41898217973115,sklearn_hist_gradient_boosting_bias_corrector,33.5,34.5,celsius,0.130133,0.869867,0.001,0.9995,5e-05,2.5e-05,0.129083,-0.129658,betting_v2_conservative,2.5,5,2,33°C,0.154351,0,1,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460678,highest-temperature-in-beijing-on-may-10-2026,Highest temperature in Beijing on May 10?,161292.57878600014,2186886,0x6ce1ed21097ce3b297e33d863da3cb713436899fcc5c907f4b2e52b98332c9e3,highest-temperature-in-beijing-on-may-10-2026-35c,Will the highest temperature in Beijing be 35°C on May 10?,35°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""78768172587960668476384257409310135284420424339533243684755706128982910120653"", ""31735107084627266753328949119488975228904649837954650030840503812638342803317""]",0.0005,0.9995,78768172587960668476384257409310135284420424339533243684755706128982910120653,31735107084627266753328949119488975228904649837954650030840503812638342803317,,0.001,0.001,10605.281624999994,270073.05609,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-beijing-on-may-10-2026,32.41898217973115,sklearn_hist_gradient_boosting_bias_corrector,34.5,35.5,celsius,0.093691,0.906309,0.001,0.9995,5e-05,2.5e-05,0.092641,-0.093216,betting_v2_conservative,2.5,5,3,33°C,0.154351,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460678,highest-temperature-in-beijing-on-may-10-2026,Highest temperature in Beijing on May 10?,161292.57878600014,2186887,0xc1b25f8975d080cf599381dec1f4dcee1c8f1a9baab5a485c0f70ae5e0da514e,highest-temperature-in-beijing-on-may-10-2026-36c,Will the highest temperature in Beijing be 36°C on May 10?,36°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""113318587405794808549189560518858926923603586619047258800094314843560420669250"", ""97794014151365888103213411673234616260593125990090728433903538284930817508354""]",0.0005,0.9995,113318587405794808549189560518858926923603586619047258800094314843560420669250,97794014151365888103213411673234616260593125990090728433903538284930817508354,,0.001,0.001,10450.286327000003,269630.18037,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-beijing-on-may-10-2026,32.41898217973115,sklearn_hist_gradient_boosting_bias_corrector,35.5,36.5,celsius,0.057602,0.942398,0.001,0.9995,5e-05,2.5e-05,0.056552,-0.057127,betting_v2_conservative,2.5,5,4,33°C,0.154351,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460678,highest-temperature-in-beijing-on-may-10-2026,Highest temperature in Beijing on May 10?,161292.57878600014,2186888,0x6cfffe26074a70c0a37fc94cf6038fdea1cd2333d4ed8f8a02c09a9ff14477bb,highest-temperature-in-beijing-on-may-10-2026-37c,Will the highest temperature in Beijing be 37°C on May 10?,37°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""29996343026639869469972842448397663891865395467876991194195796911422384992894"", ""42789369838421582219311757499873042841428990053549459173288983002391058197013""]",0.0005,0.9995,29996343026639869469972842448397663891865395467876991194195796911422384992894,42789369838421582219311757499873042841428990053549459173288983002391058197013,,0.001,0.001,6365.336399000003,269748.79311,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-beijing-on-may-10-2026,32.41898217973115,sklearn_hist_gradient_boosting_bias_corrector,36.5,37.5,celsius,0.030241,0.969759,0.001,0.9995,5e-05,2.5e-05,0.029191,-0.029766,betting_v2_conservative,2.5,5,5,33°C,0.154351,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460670,highest-temperature-in-madrid-on-may-10-2026,Highest temperature in Madrid on May 10?,121705.454911,2186827,0x3044c98c6e938a4ae94f29f8b450922b5cadf2370a1328a4fbb71feb4680356c,highest-temperature-in-madrid-on-may-10-2026-16c,Will the highest temperature in Madrid be 16°C on May 10?,16°C,"[""Yes"", ""No""]","[0.995, 0.005]","[""10100352562458019189950666358595825353672409051809800937862194931209532268474"", ""17840102146758207849062327206282032339929880080024782582675104312566013041012""]",0.995,0.005,10100352562458019189950666358595825353672409051809800937862194931209532268474,17840102146758207849062327206282032339929880080024782582675104312566013041012,0.992,0.998,0.006,15955.503446000013,2047.43413,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-madrid-on-may-10-2026,15.037556291382192,sklearn_hist_gradient_boosting_bias_corrector,15.5,16.5,celsius,0.147342,0.852658,0.998,0.008,0.0001,0.000397,-0.850758,0.844261,betting_v2_conservative,2.5,5,1,16°C,0.147342,1,1,market already ended,model top bucket; ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460670,highest-temperature-in-madrid-on-may-10-2026,Highest temperature in Madrid on May 10?,121705.454911,2186828,0xeb56c123c2855a3a642ba1e5ef1678e210468263c9e41df56f4df25122b6ef19,highest-temperature-in-madrid-on-may-10-2026-17c,Will the highest temperature in Madrid be 17°C on May 10?,17°C,"[""Yes"", ""No""]","[0.005, 0.995]","[""41249500280969923973361533539801730168784495689403354037885717470420488571248"", ""35987923725540965098836582825908683509696076924599225022650289882742396942165""]",0.005,0.995,41249500280969923973361533539801730168784495689403354037885717470420488571248,35987923725540965098836582825908683509696076924599225022650289882742396942165,0.002,0.008,0.006,18515.685594999988,2334.81194,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-madrid-on-may-10-2026,15.037556291382192,sklearn_hist_gradient_boosting_bias_corrector,16.5,17.5,celsius,0.116964,0.883036,0.008,0.998,0.000397,0.0001,0.108567,-0.115064,betting_v2_conservative,2.5,5,2,16°C,0.147342,0,1,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460670,highest-temperature-in-madrid-on-may-10-2026,Highest temperature in Madrid on May 10?,121705.454911,2186829,0xbef5894f7e537b2947df8b8e022f4e416f6f9e60241ede884ed3094dd90bb849,highest-temperature-in-madrid-on-may-10-2026-18c,Will the highest temperature in Madrid be 18°C on May 10?,18°C,"[""Yes"", ""No""]","[0.0045, 0.9955]","[""26427584157660517824160960236099909519797466913781419987539528266543708200526"", ""1334392551985099663934362821829014374141144124035853258114436958683566554061""]",0.0045,0.9955,26427584157660517824160960236099909519797466913781419987539528266543708200526,1334392551985099663934362821829014374141144124035853258114436958683566554061,0.003,0.006,0.003,16840.725305,2833.57595,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-madrid-on-may-10-2026,15.037556291382192,sklearn_hist_gradient_boosting_bias_corrector,17.5,18.5,celsius,0.079288,0.920712,0.006,0.997,0.000298,0.00015,0.07299,-0.076437,betting_v2_conservative,2.5,5,3,16°C,0.147342,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460670,highest-temperature-in-madrid-on-may-10-2026,Highest temperature in Madrid on May 10?,121705.454911,2186830,0xc4b7b72f521dc698285e4b6f85991dbdf7cbe771d4aa959988e05c605fcb8c91,highest-temperature-in-madrid-on-may-10-2026-19c,Will the highest temperature in Madrid be 19°C on May 10?,19°C,"[""Yes"", ""No""]","[0.001, 0.999]","[""77187421128533276092131071720596723326427661706875995125330193886783677449355"", ""43658525767373156348010882734762030632234081850258138579126352525298251192154""]",0.001,0.999,77187421128533276092131071720596723326427661706875995125330193886783677449355,43658525767373156348010882734762030632234081850258138579126352525298251192154,,0.002,0.002,16407.773603999998,3715.45955,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-madrid-on-may-10-2026,15.037556291382192,sklearn_hist_gradient_boosting_bias_corrector,18.5,19.5,celsius,0.045897,0.954103,0.002,0.999,0.0001,5e-05,0.043797,-0.044947,betting_v2_conservative,2.5,5,4,16°C,0.147342,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
460670,highest-temperature-in-madrid-on-may-10-2026,Highest temperature in Madrid on May 10?,121705.454911,2186833,0xdb2411dffafad97e33884cd46f11a03b8b74774f9eea73d161e053060b2e4cac,highest-temperature-in-madrid-on-may-10-2026-22c,Will the highest temperature in Madrid be 22°C on May 10?,22°C,"[""Yes"", ""No""]","[0.001, 0.999]","[""77601327972096495059358804126736121834367859342208424525630359427529258607057"", ""66009557466976272524362304007908766143888924656891497367704182639503133775440""]",0.001,0.999,77601327972096495059358804126736121834367859342208424525630359427529258607057,66009557466976272524362304007908766143888924656891497367704182639503133775440,,0.002,0.002,3469.8247360000005,4094.32581,1,1,0,1,2026-05-10T12:00:00Z,highest-temperature-in-madrid-on-may-10-2026,15.037556291382192,sklearn_hist_gradient_boosting_bias_corrector,21.5,22.5,celsius,0.003451,0.996549,0.002,0.999,0.0001,5e-05,0.001351,-0.002501,betting_v2_conservative,2.5,5,5,16°C,0.147342,0,0,market already ended,ended,NO_TRADE,,,,,,1,market already ended,1,station verified
